node_id,x,y,z,module,root_id
6847,326688,202880,150120,12,720575940616484438
6848,620463,235826,40930,14,720575940616486230
6849,419482,223616,182620,15,720575940616486722
6850,486992,174668,186080,3,720575940616487910
6851,453088,141004,178520,13,720575940616490326
6852,614016,331104,65080,7,720575940616497477
6853,682628,175324,192520,8,720575940616501877
6854,445832,186420,75240,40,720575940616501919
6855,432256,172864,231440,13,720575940616502017
6856,592472,181706,199240,19,720575940616502066
6857,382376,212386,67540,3,720575940616502109
6858,693474,190480,104640,8,720575940616502133
6859,567286,184880,141383,19,720575940616502175
6860,730286,158580,125180,8,720575940616503157
6861,413795,307210,171904,18,720575940616504977
6862,577644,195512,145960,33,720575940616505017
6863,455504,204318,135000,11,720575940616505503
6864,454868,179820,97360,19,720575940616505759
6865,546628,175760,104960,19,720575940616506527
6866,597152,186988,78560,19,720575940616507807
6867,649524,295364,70620,15,720575940616507865
6868,590584,194136,167320,5,720575940616509494
6869,587365,166991,189773,1,720575940616511193
6870,487822,129580,120820,17,720575940616511813
6871,409642,228704,182760,4,720575940616511961
6872,533088,129632,154520,25,720575940616520517
6873,320576,178400,132160,3,720575940616525429
6874,584795,214255,202373,47,720575940616528543
6875,487104,282784,42680,1,720575940616534301
6876,598996,144636,152040,12,720575940616536249
6877,617084,86502,138120,15,720575940616536669
6878,385206,200496,199460,29,720575940616537483
6879,373438,191476,214800,21,720575940616538944
6880,420064,164660,213600,13,720575940616539419
6881,416098,196792,80120,19,720575940616539990
6882,464576,99904,158360,10,720575940616540246
6883,431096,190482,79180,19,720575940616542277
6884,483126,157328,197300,6,720575940616543745
6885,571660,288092,76080,25,720575940616545793
6886,415208,134752,152960,42,720575940616546205
6887,646000,317636,110840,11,720575940616546233
6888,575523,281264,85653,10,720575940616546902
6889,338088,156240,159240,12,720575940616546933
6890,629536,175564,143760,14,720575940616547648
6891,704576,175456,113480,2,720575940616547867
6892,630336,174900,143760,14,720575940616547904
6893,462293,179701,77480,4,720575940616547999
6894,730240,165312,107280,8,720575940616548313
6895,732908,166158,109560,14,720575940616548825
6896,727408,154288,175280,11,720575940616551029
6897,347004,186220,156200,17,720575940616556033
6898,399104,118656,98840,3,720575940616558779
6899,689620,186992,96120,8,720575940616559477
6900,452032,101504,181920,13,720575940616560541
6901,362673,148456,143453,12,720575940616561803
6902,602140,162966,159660,10,720575940616562847
6903,574110,162588,183640,10,720575940616563668
6904,666576,209828,207200,21,720575940616564534
6905,415336,193539,192507,3,720575940616564829
6906,660548,202732,147360,8,720575940616564853
6907,374644,171796,152200,13,720575940616565109
6908,328000,197440,157760,12,720575940616565365
6909,602777,224580,61220,14,720575940616566133
6910,389345,182771,212200,3,720575940616566996
6911,397644,122648,189280,20,720575940616567636
6912,658064,194932,205920,22,720575940616568699
6913,465634,116752,166780,15,720575940616568977
6914,637948,176604,143760,14,720575940616569227
6915,595666,180364,199140,19,720575940616569601
6916,329066,196322,138120,29,720575940616570783
6917,684576,123232,164480,8,720575940616571485
6918,573060,160936,172920,32,720575940616571682
6919,541376,99808,131880,32,720575940616571938
6920,376928,111488,187760,12,720575940616572043
6921,416444,145116,190480,12,720575940616572299
6922,679808,101152,128840,10,720575940616572955
6923,599492,281274,65260,22,720575940616575557
6924,645752,225940,169440,2,720575940616575705
6925,712736,135296,173000,8,720575940616577141
6926,356864,278464,106040,3,720575940616577307
6927,331782,183230,159600,11,720575940616578165
6928,407360,102880,182920,13,720575940616578390
6929,637036,178464,143760,14,720575940616578646
6930,635850,258670,21000,14,720575940616579257
6931,324000,167744,132920,15,720575940616579867
6932,426438,150604,149440,13,720575940616580182
6933,516384,101728,137560,37,720575940616580379
6934,671944,227636,68960,2,720575940616580511
6935,386068,132853,150627,13,720575940616581186
6936,619910,204424,59530,36,720575940616581535
6937,336782,166963,166730,35,720575940616582047
6938,559266,325388,202400,11,720575940616583681
6939,690790,301890,66040,2,720575940616583865
6940,458601,184963,84680,19,720575940616584607
6941,325687,175260,133387,35,720575940616585565
6942,511518,139956,173160,17,720575940616586077
6943,468608,105952,184800,13,720575940616588374
6944,634828,180852,143760,14,720575940616588608
6945,623544,174336,143760,14,720575940616588683
6946,458336,171744,220600,13,720575940616589142
6947,634316,173764,143760,14,720575940616589888
6948,698012,171132,63220,8,720575940616592523
6949,383500,210492,194720,3,720575940616592704
6950,690332,231184,85440,3,720575940616595776
6951,407609,125727,174000,4,720575940616596822
6952,615024,211084,82067,11,720575940616597643
6953,687996,221688,63680,2,720575940616597977
6954,449920,120544,203480,13,720575940616598555
6955,671904,219008,33160,23,720575940616599133
6956,575286,188354,187800,32,720575940616599360
6957,595240,214825,154013,1,720575940616599874
6958,589336,195584,167320,5,720575940616603793
6959,624181,94045,144587,2,720575940616603997
6960,553976,329428,196640,23,720575940616605441
6961,415728,97216,177680,12,720575940616605579
6962,416224,184448,52840,34,720575940616609349
6963,346212,262587,118733,21,720575940616611001
6964,695808,277028,57440,21,720575940616611382
6965,676297,191916,174053,11,720575940616612313
6966,498690,152054,183300,20,720575940616614946
6967,405998,270260,118840,24,720575940616614998
6968,493440,359456,194600,20,720575940616615453
6969,631960,165692,174540,14,720575940616616075
6970,504984,219232,210120,19,720575940616616166
6971,558752,99104,141200,6,720575940616617245
6972,549824,116160,139600,17,720575940616617940
6973,610240,323712,44760,20,720575940616618053
6974,647502,233158,199560,4,720575940616621497
6975,712388,199696,107920,15,720575940616622731
6976,461888,114048,191560,13,720575940616627851
6977,353084,174414,106560,3,720575940616628802
6978,505937,104342,56650,4,720575940616628921
6979,673140,184412,200120,2,720575940616629051
6980,398491,170836,145493,3,720575940616629058
6981,399264,212832,64640,5,720575940616630557
6982,583812,162292,170000,20,720575940616633664
6983,418698,245622,84392,21,720575940616633925
6984,628320,152156,68080,16,720575940616635097
6985,615072,247904,213840,11,720575940616635905
6986,478392,85086,143720,41,720575940616639417
6987,464160,141224,168760,8,720575940616640576
6988,723328,170208,105680,8,720575940616640980
6989,417152,213248,46680,13,720575940616642790
6990,580118,167602,180900,8,720575940616643284
6991,554208,188960,19080,14,720575940616643924
6992,445120,82336,154640,44,720575940616644235
6993,574624,92600,100220,8,720575940616644582
6994,462592,108576,189480,13,720575940616646873
6995,628604,175228,143760,14,720575940616647990
6996,414740,129380,202480,13,720575940616649433
6997,682048,158752,64080,2,720575940616649501
6998,415744,178912,223000,13,720575940616650201
6999,677073,224725,65227,9,720575940616650589
7000,629312,165474,166400,15,720575940616651193
7001,560033,181215,181293,1,720575940616652006
7002,440912,161784,174800,13,720575940616654166
7003,543360,101152,139680,6,720575940616654370
7004,578788,293348,76080,2,720575940616654822
7005,708896,173440,201760,11,720575940616657665
7006,505888,113120,156280,6,720575940616657989
7007,390432,110296,188660,41,720575940616661465
7008,400894,188920,197320,1,720575940616662877
7009,472400,126888,185720,13,720575940616663769
7010,579418,302226,57440,18,720575940616664550
7011,426634,309305,73067,7,720575940616667186
7012,365111,195101,188933,3,720575940616670016
7013,502880,346304,209960,11,720575940616670045
7014,576080,220708,126400,11,720575940616671813
7015,627384,176544,143760,14,720575940616672822
7016,449408,216544,220360,12,720575940616673366
7017,444160,107936,189880,13,720575940616673497
7018,594540,262010,94280,18,720575940616674265
7019,628948,177848,143760,14,720575940616675638
7020,637928,167404,143720,14,720575940616677661
7021,681792,151754,177840,4,720575940616679654
7022,583628,172784,22700,4,720575940616682838
7023,452772,260871,69307,12,720575940616682875
7024,359322,177006,108280,24,720575940616687709
7025,447745,159483,102907,1,720575940616688089
7026,669658,308024,74180,2,720575940616691156
7027,453152,87776,152000,15,720575940616693531
7028,317344,140832,196720,20,720575940616695014
7029,535884,331816,218940,1,720575940616695099
7030,444568,190218,146880,12,720575940616696133
7031,480152,203592,215600,2,720575940616699805
7032,453760,113760,199680,13,720575940616701657
7033,622660,168652,143760,14,720575940616702262
7034,573592,255840,130480,5,720575940616702465
7035,637444,109424,154760,45,720575940616706594
7036,464476,148564,208500,13,720575940616707421
7037,464568,124724,200700,13,720575940616707668
7038,338792,220161,111947,3,720575940616708070
7039,411039,294140,138627,11,720575940616708108
7040,607537,152167,56520,4,720575940616709593
7041,387936,130304,205920,13,720575940616711254
7042,499814,114304,55360,10,720575940616711458
7043,486869,98635,147627,4,720575940616714497
7044,635320,180096,143760,14,720575940616723549
7045,712500,170936,119100,2,720575940616727782
7046,491416,154768,160400,6,720575940616728038
7047,527086,192492,190300,2,720575940616730251
7048,347164,204428,109120,3,720575940616732884
7049,331321,228277,127387,3,720575940616733323
7050,701984,189888,59880,2,720575940616733509
7051,638506,151403,126366,2,720575940616736198
7052,386514,161812,123560,3,720575940616736230
7053,467672,175968,154760,3,720575940616738171
7054,438878,317947,80885,11,720575940616738390
7055,707104,265184,59320,2,720575940616739397
7056,497644,90984,130200,10,720575940616739485
7057,346988,192940,164840,11,720575940616742434
7058,537952,122848,148720,11,720575940616743749
7059,390464,191392,222160,11,720575940616744059
7060,634500,170008,143760,14,720575940616746123
7061,350148,287934,111900,3,720575940616746530
7062,419840,114528,198920,13,720575940616746891
7063,534200,223844,57180,12,720575940616747830
7064,586042,130704,145260,27,720575940616747934
7065,550681,182907,151080,11,720575940616748756
7066,463508,144788,200620,13,720575940616748827
7067,411616,197664,57040,15,720575940616749661
7068,434332,168308,174800,13,720575940616750363
7069,658640,240172,31440,2,720575940616750481
7070,419254,194666,75960,19,720575940616752155
7071,414364,222048,196560,1,720575940616753894
7072,425920,251808,216920,1,720575940616757460
7073,440188,194236,230840,1,720575940616757478
7074,601323,259298,55800,14,720575940616758322
7075,562298,216602,51420,8,720575940616759014
7076,678384,160424,184800,8,720575940616760459
7077,573572,164511,171120,4,720575940616762585
7078,536840,188004,146960,25,720575940616764731
7079,539872,94336,126920,32,720575940616765469
7080,687912,199902,89660,2,720575940616766169
7081,685128,125048,85040,8,720575940616766182
7082,323872,151680,157960,12,720575940616766294
7083,430574,223227,181350,18,720575940616768699
7084,601760,250656,211880,19,720575940616769051
7085,684270,165222,97080,8,720575940616769497
7086,698242,240170,72980,21,720575940616772865
7087,716112,152716,168560,8,720575940616773206
7088,446602,118568,162220,44,720575940616776633
7089,576584,154784,150480,4,720575940616777024
7090,368832,181824,215760,29,720575940616777099
7091,570968,333542,64240,7,720575940616777105
7092,471360,165248,216920,1,720575940616777797
7093,657550,190944,43660,8,720575940616777867
7094,537139,205119,40213,11,720575940616778038
7095,683429,159629,96300,8,720575940616781115
7096,631984,174336,143760,14,720575940616781241
7097,561170,147687,168530,2,720575940616781713
7098,433898,322118,69856,11,720575940616783190
7099,375897,207919,109240,3,720575940616783833
7100,609514,244980,175320,36,720575940616784214
7101,411488,142720,221960,13,720575940616786065
7102,483744,111744,171880,13,720575940616786833
7103,389408,122624,199720,13,720575940616788409
7104,500492,109810,66580,27,720575940616790102
7105,503978,162530,123660,4,720575940616790161
7106,413584,150650,213240,13,720575940616790713
7107,606236,321448,41360,7,720575940616791709
7108,488512,145904,163640,41,720575940616791782
7109,683232,126030,148440,4,720575940616792577
7110,604368,279464,117120,1,720575940616793246
7111,413444,132792,151600,42,720575940616795476
7112,715936,199974,90520,8,720575940616798779
7113,457280,175584,226520,13,720575940616798784
